mobleyID,sasa,ele,born,pol,wgt,logP,psa,num_atoms,n_acceptors,n_donors,volume,nrotb,rand1,rand2,rand3,rand4,rand5,dG_exp
mobley_8691603,294.5218541415687,-1.312488161737504,-7.9517885314356445,-9.264276693173148,108.13999999999999,1.7006199999999996,20.23,8,1,1,123.34400000000002,0,0.7635630271554485,0.825741248543555,0.874647586728473,0.27711246354982555,0.6792374958867896,-5.49
mobley_7893124,356.48433917856846,-0.2977120017284531,-2.777611105462902,-3.075323107191355,134.22199999999998,2.9841000000000015,0.0,10,0,0,162.92000000000004,0,0.9686918085116883,0.8827714723671545,0.14001780934222396,0.15544797730063364,0.39097123291366853,-0.44
mobley_6235784,273.78904668100387,-0.1502761134442375,-0.21317727767986375,-0.36345339112410124,92.569,2.0237,0.0,5,0,0,101.88800000000002,1,0.007522625104102398,0.44547296971527195,0.052451530725202256,0.3991248078125629,0.24227508667510733,0.0
mobley_8713762,496.3208660913101,-2.4678727839931467,-7.598132864799252,-10.066005648792398,203.35099999999997,3.3716000000000026,20.310000000000002,13,2,0,227.89600000000004,6,0.23573534469715995,0.8264531084555521,0.34258119812460675,0.6806434415168545,0.7650819502741016,-4.13
mobley_3266352,366.9728013773142,-2.258826613837047,-10.399935100899722,-12.65876171473677,189.18000000000004,2.685100000000001,3.24,13,1,0,189.97600000000006,2,0.48768119716594516,0.4865945722856252,0.7794820772209781,0.3235966833270153,0.9564338196392771,-1.92
mobley_4479135,422.25405031446195,-0.6041799232184342,-6.044983119972999,-6.649163043191433,180.24999999999997,3.7481000000000018,0.0,14,0,0,209.87200000000004,2,0.9235515371868844,0.5088144343684827,0.05994209398652506,0.17781336247102164,0.8312277688690184,-2.78
mobley_4699732,260.2674357227121,-0.10309707868652804,-2.362457066923042,-2.4655541456095698,112.987,1.8525,0.0,5,0,0,105.28800000000003,1,0.8994594252551678,0.8872900820015436,0.5417712524951418,0.3779964188087732,0.341467854348512,-1.27
mobley_7859387,354.541450081836,-1.2996599510345883,-6.28966332351893,-7.589323274553518,114.18799999999999,2.1557000000000004,17.07,8,1,0,139.50400000000002,5,0.31918208228745226,0.10230547107416221,0.813428553812598,0.18135572405332478,0.6627201104481647,-2.67
mobley_5220185,300.0132407461299,-1.9497755903332916,-12.070828373686393,-14.020603964019685,108.14399999999998,1.039,25.78,8,2,0,126.32000000000004,1,0.3455901876765747,0.3404925010277552,0.49152451451385826,0.24238209416088075,0.5406158711787306,-5.45
mobley_5494918,262.0554792086419,-1.4762584657631563,-9.301555044751002,-10.777813510514157,150.021,2.6262999999999996,0.0,9,0,0,119.56000000000003,0,0.8155667445233428,0.5584647200123874,0.5860639049086434,0.29543273410228255,0.9387936109144911,2.93
mobley_5571660,323.50073561024055,-3.1551007182800626,-7.241993222018413,-10.397093940298475,121.183,1.88564,26.02,9,1,1,143.55200000000002,0,0.9638803384467602,0.989506825496102,0.7341915253412185,0.668476142969256,0.07231365856876626,-5.21
mobley_7176290,295.8143353243388,-1.6713655225391424,-10.402267662350582,-12.073633184889724,139.10999999999999,1.1942,69.59,10,4,1,139.31200000000004,1,0.17818448721996438,0.1803122163277513,0.424497207392839,0.04774977845536943,0.3357189175025843,-9.62
mobley_4689084,372.48367484397215,-3.797213677672258,-15.134163426338706,-18.931377104010963,146.142,0.11260000000000003,52.6,10,4,0,154.64000000000004,3,0.8686964290844367,0.6787401702807546,0.19093470649783673,0.638303876552051,0.6785339751548888,-6.34
mobley_3265457,394.89763518320393,-2.538440472087959,-16.53506552453715,-19.07350599662511,216.61999999999998,1.8752999999999997,55.76,14,4,1,205.20000000000005,3,0.723611010362719,0.6309823068530975,0.03909036766630558,0.4393170866628052,0.9219352468732017,-7.78
mobley_2245668,259.0407153390266,-1.2419662015686235,-5.1083503831274,-6.3503165846960234,74.12299999999999,0.6347,20.23,5,1,1,90.59200000000003,1,0.20803976253517253,0.7428500262886552,0.8222283530962637,0.3469464032626677,0.41812744423808823,-4.5
mobley_550662,313.1554908204656,-1.7769629097475719,-8.466824365905747,-10.24378727565332,120.14799999999998,0.5992999999999999,27.69,8,3,0,129.06400000000002,3,0.14404869624801342,0.3097471206023008,0.20737487735727356,0.8979278365905503,0.18591837261020194,-4.42
mobley_7977115,327.8334691403513,-1.303380091579552,-3.774653019613936,-5.078033111193488,102.17699999999999,1.5574,20.23,7,1,1,124.00000000000003,3,0.7312202261277364,0.3118764666808831,0.857550018278325,0.8211068424006306,0.7615550934544475,-4.06
mobley_3211679,277.14635519047033,-0.17991184250613232,-0.7783308962793031,-0.9582427387854354,82.146,2.1166,0.0,6,0,0,102.30400000000003,0,0.4383863373349407,0.8103580902506001,0.10321087375944415,0.466779910008301,0.8494567088538224,0.14
mobley_1261349,275.16266556504473,-0.08576331757350689,-0.000510875868675667,-0.08627419344218255,72.151,2.0524,0.0,5,0,0,97.84800000000003,0,0.24382870138723534,0.20187028171889698,0.6996103420969568,0.5804308896424716,0.1369671479277601,2.51
mobley_2763835,336.09587238271456,-0.5875013113915987,-5.613392610680198,-6.2008939220717965,122.16699999999996,2.0853,9.23,9,1,0,142.37600000000003,2,0.810226200759443,0.3166376656775768,0.08910146739770575,0.47211940337341707,0.5238379231127412,-2.22
mobley_3210206,333.29306967557466,-1.4442323980835174,-9.167209478069527,-10.611441876153044,166.08899999999997,-0.16670000000000007,117.18,11,8,0,152.00800000000004,5,0.09449072479290976,0.5778308687620636,0.46494125441270584,0.8566729805348025,0.3797088788164772,-4.95
mobley_7735340,209.45621072609873,-1.815106203464632,-13.623995155344986,-15.439101358809618,68.079,0.40969999999999995,28.68,5,1,1,77.92000000000002,0,0.942340632888869,0.867171213777195,0.0629467454996131,0.06891196753677664,0.06571751136710935,-9.63
mobley_4177472,345.451942534956,-0.14080844039360305,0.04352220439598198,-0.09728623599762107,114.23199999999999,2.9345000000000017,0.0,8,0,0,147.64000000000004,2,0.29172845122324287,0.6328870960250658,0.3624364254908058,0.002267084444120826,0.358468090026527,2.56
mobley_6620221,460.25076324152934,-3.6039607588065277,-15.173195310947118,-18.777156069753644,221.25599999999997,2.1182999999999996,47.56,16,3,1,231.48800000000006,1,0.37314840530026283,0.8024625342122059,0.6166778246899446,0.023038442328818687,0.31626053695801304,-9.61
mobley_8011706,240.97371060068883,-2.0220484719360585,-10.320263643811616,-12.342312115747674,73.095,-0.2956000000000001,20.310000000000002,5,1,0,87.61600000000001,1,0.5717568083224657,0.19893007492872428,0.10303321100023133,0.38184299107936226,0.9271300706903469,-7.81
mobley_9717937,394.57708934167545,-0.4607908110021144,-5.137301719398419,-5.598092530400534,188.65699999999995,4.0070000000000014,0.0,13,0,0,198.95200000000006,1,0.13571035554936683,0.8156661633141283,0.39153419432793846,0.9906193779882874,0.5193415142361314,-2.69
mobley_4584540,314.3282560027613,-2.1506093496845224,-7.324163694382013,-9.474773044066534,107.156,1.69844,12.89,8,1,0,128.74400000000003,0,0.4518169928510395,0.42550818725468265,0.9060630086926691,0.8828031845413977,0.9369352168175842,-4.59
mobley_282648,320.8649049872721,-0.3553070534990123,-5.591888775691853,-5.947195829190865,128.17399999999995,2.839800000000001,0.0,10,0,0,147.83200000000002,0,0.09976214114060789,0.7964946876782548,0.3139238548522856,0.3443123244422771,0.3419971382063143,-2.4
mobley_6248915,399.8913085897935,-2.7507305871461414,-3.9527636055508673,-6.703494192697009,129.247,2.3056,26.02,9,1,1,162.39200000000005,6,0.8710702244883155,0.6431051031126049,0.8457770763493986,0.6838634920929331,0.19524509077699337,-3.65
mobley_6794076,304.54568185628284,-2.9453897979104524,-13.735276014823139,-16.68066581273359,121.13899999999997,1.2842,29.96,9,2,0,136.21600000000004,1,0.5346136308513659,0.7905531655240601,0.4750558616995916,0.4303464121428281,0.6088679292063387,-7.62
mobley_4687447,320.52186056475307,-1.437403912294701,-10.471675500227457,-11.909079412522159,104.14899999999999,0.40530000000000005,29.46,7,2,1,118.76000000000003,4,0.4038612723588022,0.6374769499007694,0.3810188720912251,0.29034983757034327,0.746116315328492,-6.4
mobley_9653690,383.15304630241326,-1.4963914614221903,-5.66045912252615,-7.15685058394834,152.23699999999997,2.2797,20.23,11,1,1,176.07200000000003,1,0.7727241779508437,0.9913595048288496,0.43730220973399314,0.584596037016155,0.21358564900375276,-4.44
mobley_7415647,396.6471764095046,-2.6528336473175553,-13.798850589282928,-16.451684236600485,194.18999999999997,1.1904000000000001,69.67,14,4,0,201.42400000000004,2,0.9299316020747858,0.7152761734964179,0.36596659836220746,0.671259993328329,0.16110033401651258,-11.95
mobley_2310185,200.62118989853735,-1.1967153932881205,-5.574391882675554,-6.771107275963675,46.069,-0.0014000000000000123,20.23,3,1,1,57.27200000000001,0,0.37733879580314567,0.43421689959348575,0.6577370835577924,0.5405741152932344,0.12659285515533802,-5.0
mobley_194273,415.8041296953604,-5.708512113426319,-16.35523974527384,-22.063751858700158,261.11899999999997,1.57852,54.86,14,3,1,218.51200000000006,2,0.007516429487759546,0.8388298365722329,0.9457896568365542,0.19923945854730074,0.7158460685169692,-9.73
mobley_5880265,352.819367504151,-1.4600366934248576,-10.317580386892715,-11.777617080317572,118.17599999999999,0.7953999999999999,29.46,8,2,1,135.18400000000003,5,0.5162248672505401,0.529078952637132,0.029698503997634185,0.051450599077715986,0.5050295705640913,-6.25
mobley_6358463,344.3177233088698,-2.66294195737892,-9.920372033346151,-12.58331399072507,214.10799999999995,3.7242000000000006,0.0,14,0,0,184.75200000000004,0,0.2887131436706162,0.9770614770391469,0.539908565775913,0.7164398185103653,0.6247699018184593,1.07
mobley_2489709,292.6796271959746,-0.2425593864057346,-3.3659310550780557,-3.60849044148379,147.004,2.9934000000000003,0.0,8,0,0,137.52800000000002,0,0.8225541850841154,0.5933679506958585,0.38746183581501903,0.6087206970250183,0.5409302473248053,-1.36
mobley_2457863,303.45981074051946,-1.7138848969287064,-10.197709349082846,-11.911594246011552,124.13899999999997,1.4007999999999996,29.46,9,2,1,134.82400000000004,1,0.24430811834360566,0.6177030866760467,0.01791578066988242,0.37051351864718984,0.30099776983105664,-7.66
mobley_9507933,311.4393116633742,-1.8606196648314066,-7.516840607067002,-9.377460271898409,107.156,1.69844,12.89,8,1,0,128.42400000000004,0,0.3183224281561654,0.7411007067520382,0.8963097453999571,0.1555828608595793,0.2206456824993991,-4.72
mobley_4193752,286.91582188534255,-0.7022195738392537,-6.1625119989806905,-6.864731572819944,123.11099999999998,1.4885999999999997,49.36,9,3,0,129.92800000000003,1,0.4324445045748332,0.4301641438933853,0.2849704065442078,0.22210089450156223,0.8596886479808084,-4.12
mobley_5311804,292.45769757097366,-1.3954935699703,-9.069475404066484,-10.464968974036784,108.13999999999997,1.1788999999999998,20.23,8,1,1,123.48800000000003,1,0.9222971096918289,0.8996675157378188,0.052851817459086625,0.16194685119641505,0.8447613996413295,-6.62
mobley_2958326,349.15625522740686,-1.8648615207485797,-3.5607856364397104,-5.4256471571882905,101.193,1.396,12.03,7,1,1,129.34400000000002,4,0.39678602808618446,0.7702733592572002,0.5553498682558012,0.7745245307743099,0.582161374175705,-3.65
mobley_4338603,274.5144916735407,-6.462653005884697,-18.927984163579637,-25.390637169464334,146.533,-0.2834000000000002,65.72,9,2,2,128.89600000000004,0,0.7431033743931812,0.4497316638484409,0.15807347905277913,0.6042303658815511,0.012587730642396044,-15.83
mobley_6175884,315.07308099898836,-1.426540392124433,-9.153032298013013,-10.579572690137447,120.15099999999998,1.80752,17.07,9,1,0,138.64800000000002,1,0.3354641466698336,0.9634698854164,0.8402533134659749,0.9328050212765762,0.2470946891517224,-4.27
mobley_2341732,340.47415763938346,-1.9332604029829146,-7.151297734354624,-9.084558137337538,116.15999999999998,1.3496000000000001,26.3,8,2,0,135.11200000000002,3,0.10866616208328994,0.659998656746695,0.9730818999892383,0.4221388740074993,0.8575838630055002,-2.56
mobley_430089,271.89249024331104,-0.14981953898516107,-1.7669007247485289,-1.91672026373369,68.11899999999999,1.4197,0.0,5,0,0,95.36800000000002,1,0.13149452049929777,0.41657046132403,0.02751637349053415,0.816249518405232,0.8086211082814206,0.01
mobley_4924862,330.04960395795075,-1.858303826766248,-7.979300676164307,-9.837604502930555,116.15999999999998,1.2055,26.3,8,2,0,134.56000000000003,4,0.4157521679453484,0.500949562375518,0.8170176461232427,0.06768871180445712,0.7941234965703998,-2.13
mobley_7578802,238.8335600755193,-0.02102722050018152,-2.012867266915607,-2.0338944874157883,252.731,2.4547,0.0,4,0,0,111.16800000000002,0,0.4036588487036199,0.842288387542559,0.3685245209882664,0.09619804204804183,0.43322607539594815,-2.13
