mobleyID,pol,psa,n_donors,nrotb,group_id,dG_exp,n_acceptors,logP
mobley_4434915,1.0883908051259805,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,4.0,-0.55,-1.2422416955284112,-0.7954643316416551
mobley_4252724,0.7228440730138719,-1.248610595279785,-0.6190322377758462,0.647231961973063,5.0,0.16,-1.2422416955284112,0.6274674121910384
mobley_8525830,0.6755079034686998,-1.248610595279785,-0.6190322377758462,0.9999504114775951,4.0,-0.14,-1.2422416955284112,0.43576659354257685
mobley_1323538,-3.854649406663982,1.1201105125143689,-0.6190322377758462,1.5846182246484124,8.0,-7.5,1.5198913640691667,0.1500727958054174
mobley_1858644,-0.44298358785307934,0.49729379954503067,1.6093555139159244,0.647231961973063,5.0,-6.79,0.14666243218768482,-0.5386483171890182
mobley_7375018,-0.15441757019173416,0.3777406323360011,-0.6190322377758462,1.80925867022391,1.0,-2.15,0.14666243218768482,1.209929497371556
mobley_4375719,2.118949515083533,-1.248610595279785,-0.6190322377758462,1.5846182246484124,4.0,3.13,-1.2422416955284112,1.2385269138280726
mobley_7364468,-0.25126026003441354,0.3777406323360011,-0.6190322377758462,-1.1188193082082325,8.0,-5.18,0.14666243218768482,0.23264082665290883
mobley_1199854,0.6425000016084943,-1.248610595279785,-0.6190322377758462,0.07964718466770575,4.0,-0.53,-1.2422416955284112,-0.11108890448129802
mobley_2178600,1.5745365557206685,-1.248610595279785,-0.6190322377758462,0.9999504114775951,4.0,-0.1,-1.2422416955284112,0.29824666440609365
mobley_3325209,-0.6793168272489641,0.7307324157060167,-0.6190322377758462,1.2481208297746098,5.0,-4.04,1.2263188595734589,-0.17788630125350424
mobley_3639400,1.4378412087739383,-1.248610595279785,-0.6190322377758462,0.647231961973063,4.0,-0.16,-1.2422416955284112,0.024818915394156073
mobley_7769613,1.7518085267309635,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,4.0,0.84,-1.2422416955284112,0.13311060271111144
mobley_1781152,-0.27626175775758555,0.6913089223637898,-0.6190322377758462,-1.1188193082082325,3.0,-2.4,0.8109540381806228,-0.5497928986022192
mobley_5347550,-0.33141781938107656,-0.016197248193346545,-0.6190322377758462,0.647231961973063,8.0,-1.12,0.14666243218768482,0.0276225836742067
mobley_1923244,2.1024745052387153,-1.248610595279785,-0.6190322377758462,0.07964718466770575,4.0,2.1,-1.2422416955284112,-0.12861183123161435
mobley_1659169,-0.43934584183638,0.5331401932785219,1.6093555139159244,-1.1188193082082325,8.0,-7.17,0.8109540381806228,-1.6707695686734598
mobley_7754849,-2.4016783738732816,0.9592045486443591,-0.6190322377758462,2.1015167473171448,8.0,-6.1,2.1883428309789883,2.113551784031873
mobley_2925352,-0.400734164516213,0.49729379954503067,1.6093555139159244,-1.1188193082082325,5.0,-6.13,0.14666243218768482,-0.20275483889755339
mobley_2881590,0.3432891370598861,1.3561448152956197,-0.6190322377758462,0.9999504114775951,8.0,-1.88,1.5198913640691667,-0.7838291082794451
mobley_1469079,-0.10512283938355481,0.4322608782798141,-0.6190322377758462,-1.1188193082082325,5.0,-3.56,0.8109540381806228,2.0337173297574296
mobley_2146331,-0.402573629008567,0.3777406323360011,-0.6190322377758462,-1.1188193082082325,1.0,-2.75,0.14666243218768482,-1.5243479927478158
mobley_5890803,-0.22803359139996088,0.6913089223637898,-0.6190322377758462,0.9999504114775951,3.0,-2.44,0.8109540381806228,-0.4487907488133956
mobley_8691603,-0.36606818371675764,0.49729379954503067,1.6093555139159244,-1.1188193082082325,5.0,-5.49,0.14666243218768482,-0.20275483889755339
mobley_7893124,0.7401413150659428,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,5.0,-0.44,-1.2422416955284112,0.6968582021222914
mobley_6235784,1.8799535658828137,-1.248610595279785,-0.6190322377758462,0.07964718466770575,4.0,0.0,-1.2422416955284112,0.023697448082135635
mobley_8713762,-0.46254825355917306,0.5001278560648507,-0.6190322377758462,1.5846182246484124,8.0,-4.13,0.8109540381806228,0.9684635667521964
mobley_3266352,-0.7380181411643535,-0.547952200447866,-0.6190322377758462,0.647231961973063,5.0,-1.92,0.14666243218768482,0.4872839981885071
mobley_4479135,0.0016391109612138128,-1.248610595279785,-0.6190322377758462,0.647231961973063,5.0,-2.78,-1.2422416955284112,1.2323588436119606
mobley_4699732,0.920001572068172,-1.248610595279785,-0.6190322377758462,0.07964718466770575,4.0,-1.27,-1.2422416955284112,-0.0962995543040309
mobley_7859387,-0.14151785961622407,0.3777406323360011,-0.6190322377758462,1.4357991441266138,1.0,-2.67,0.14666243218768482,0.1162185013238066
mobley_5220185,-0.8650595824787946,0.6761419892107041,-0.6190322377758462,0.07964718466770575,5.0,-5.45,0.8109540381806228,-0.6664955907593265
mobley_5494918,-0.5432885881195689,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,2.0,2.93,-1.2422416955284112,0.4460700744717619
mobley_5571660,-0.5006432489746885,0.683171482746788,1.6093555139159244,-1.1188193082082325,5.0,-5.21,0.14666243218768482,-0.07307116260381152
mobley_7176290,-0.6800554373901206,1.5139120842860994,1.6093555139159244,0.07964718466770575,5.0,-9.62,1.5198913640691667,-0.5577132614933623
mobley_4689084,-1.2532647000962216,1.2600312158860705,-0.6190322377758462,0.9999504114775951,8.0,-6.34,1.5198913640691667,-1.3158251644190508
mobley_3265457,-1.2632142255491907,1.3117611158017126,1.6093555139159244,0.9999504114775951,5.0,-7.78,1.5198913640691667,-0.0803186451077427
mobley_2245668,0.050323575198858043,0.49729379954503067,1.6093555139159244,0.07964718466770575,0.0,-4.5,0.14666243218768482,-0.9498763621654431
mobley_550662,-0.48312390559796886,0.7307324157060167,-0.6190322377758462,0.9999504114775951,8.0,-4.42,1.2263188595734589,-0.9746888264438912
mobley_7977115,0.27882800476581737,0.49729379954503067,1.6093555139159244,0.9999504114775951,0.0,-4.06,0.14666243218768482,-0.3031401816647657
mobley_3211679,1.5221227828842097,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,2.0,0.14,-1.2422416955284112,0.08881264388631151
mobley_1261349,2.0955525863863236,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,4.0,2.51,-1.2422416955284112,0.04381376799149898
mobley_2763835,0.07530798882025716,-0.016197248193346545,-0.6190322377758462,0.647231961973063,5.0,-2.22,0.14666243218768482,0.06687393959491546
mobley_3210206,-0.5248010966933795,2.026282725940973,-0.6190322377758462,1.4357991441266138,8.0,-4.95,2.1883428309789883,-1.5115913020735856
mobley_7735340,-0.9872468012295267,0.757877830044117,1.6093555139159244,-1.1188193082082325,8.0,-9.63,0.14666243218768482,-1.1075827029182908
mobley_4177472,2.086127857285179,-1.248610595279785,-0.6190322377758462,0.647231961973063,4.0,2.56,-1.2422416955284112,0.6620927154496639
mobley_6620221,-1.24239934569488,1.1721661008474995,1.6093555139159244,0.07964718466770575,5.0,-9.61,1.2263188595734589,0.09000420290533273
mobley_8011706,-0.706942277204851,0.5001278560648507,-0.6190322377758462,0.07964718466770575,8.0,-7.81,0.14666243218768482,-1.6019395123982167
mobley_9717937,0.18086369868212993,-1.248610595279785,-0.6190322377758462,0.07964718466770575,5.0,-2.69,-1.2422416955284112,1.413826273038237
mobley_4584540,-0.3920107159967461,0.190277080778619,-0.6190322377758462,-1.1188193082082325,5.0,-4.59,0.14666243218768482,-0.20428283811018072
mobley_282648,0.11876893178801899,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,5.0,-2.4,-1.2422416955284112,0.595715868919465
mobley_6248915,-0.007035401963627997,0.683171482746788,1.6093555139159244,1.5846182246484124,8.0,-3.65,0.14666243218768482,0.2212859701187035
mobley_6794076,-1.086956184125303,0.7919082063030873,-0.6190322377758462,0.07964718466770575,5.0,-7.62,0.8109540381806228,-0.49463072519222323
mobley_4687447,-0.6633526333114582,0.7787532158370477,1.6093555139159244,1.2481208297746098,8.0,-6.4,0.8109540381806228,-1.1106667380263464
mobley_9653690,-0.07743423690531184,0.49729379954503067,1.6093555139159244,0.07964718466770575,8.0,-4.44,0.14666243218768482,0.20313221800537568
mobley_7415647,-1.0690301548403882,1.5149841457548834,-0.6190322377758462,0.647231961973063,5.0,-11.95,1.5198913640691667,-0.5603767463594104
mobley_2310185,-0.0177572513776605,0.49729379954503067,1.6093555139159244,-1.1188193082082325,0.0,-5.0,0.14666243218768482,-1.3957297104004935
mobley_194273,-1.4596398337381904,1.2972705373314501,1.6093555139159244,0.647231961973063,8.0,-9.73,1.2263188595734589,-0.28833681314609844
mobley_5880265,-0.6498764988887306,0.7787532158370477,1.6093555139159244,1.4357991441266138,8.0,-6.25,0.8109540381806228,-0.8372389890144094
mobley_6358463,-0.7306657705288652,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,5.0,1.07,-1.2422416955284112,1.2156069256386575
mobley_2489709,0.6009708116781696,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,5.0,-1.36,-1.2422416955284112,0.7033767308734082
mobley_2457863,-0.6636092737819489,0.7787532158370477,1.6093555139159244,0.07964718466770575,5.0,-7.66,0.8109540381806228,-0.41290379482874784
mobley_9507933,-0.3800737687471746,0.190277080778619,-0.6190322377758462,-1.1188193082082325,5.0,-4.72,0.14666243218768482,-0.20428283811018072
mobley_4193752,-0.032472036458028236,1.2043599133220428,-0.6190322377758462,0.07964718466770575,5.0,-4.12,1.2263188595734589,-0.3513632760816366
mobley_5311804,-0.5083350445003921,0.49729379954503067,1.6093555139159244,0.07964718466770575,5.0,-6.62,0.14666243218768482,-0.568437292664556
mobley_2958326,0.21258686450067843,0.14613125046241002,1.6093555139159244,1.2481208297746098,8.0,-3.65,0.14666243218768482,-0.41626819676480836
mobley_6175884,-0.5212337403625092,0.3777406323360011,-0.6190322377758462,0.07964718466770575,5.0,-4.27,0.14666243218768482,-0.12782680411320016
mobley_2341732,-0.34355381926102196,0.6913089223637898,-0.6190322377758462,0.9999504114775951,3.0,-2.56,0.8109540381806228,-0.4487907488133956
mobley_430089,1.1069321005934702,-1.248610595279785,-0.6190322377758462,0.07964718466770575,8.0,0.01,-1.2422416955284112,-0.3996564622055084
mobley_4924862,-0.43569232663954,0.6913089223637898,-0.6190322377758462,1.2481208297746098,3.0,-2.13,0.8109540381806228,-0.5497928986022192
mobley_7578802,1.0646224464300968,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,4.0,-2.13,-1.2422416955284112,0.3257927052575903
mobley_2294995,-0.48827413666222325,0.6913089223637898,-0.6190322377758462,0.647231961973063,3.0,-2.56,0.8109540381806228,-1.2690739958492065
mobley_7688753,-1.029188535343915,0.9675982794646889,1.6093555139159244,0.07964718466770575,5.0,-9.52,0.8109540381806228,-0.5503536322582296
mobley_6917738,-0.378819917240977,0.9214881690407476,1.6093555139159244,0.647231961973063,8.0,-6.55,0.8109540381806228,-1.6810730496026454
mobley_5052949,0.9408392483102861,-1.248610595279785,-0.6190322377758462,1.2481208297746098,8.0,-1.28,0.14666243218768482,0.38530056450166555
mobley_2481002,0.7658234609286108,1.2043599133220428,-0.6190322377758462,-1.1188193082082325,8.0,-1.45,1.2263188595734589,-0.2650803847630785
mobley_7608462,0.5704913591456177,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,5.0,-1.12,-1.2422416955284112,0.2453975173271387
mobley_6733657,0.7357187866890771,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,2.0,-3.44,-1.2422416955284112,2.588423098965445
mobley_8983100,1.0444052431291457,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,4.0,-0.82,-1.2422416955284112,-0.6860511770126795
mobley_9883303,2.1044017222949014,-1.248610595279785,-0.6190322377758462,0.9999504114775951,4.0,2.71,-1.2422416955284112,0.5906692660153738
mobley_4893032,0.009137779761778268,0.6158008087802718,-0.6190322377758462,0.647231961973063,7.0,-3.52,0.14666243218768482,-0.20306324240835863
mobley_6190089,0.23913329991411092,-1.248610595279785,-0.6190322377758462,0.07964718466770575,4.0,-2.37,-1.2422416955284112,0.42329026969635136
mobley_1803862,2.1034487902996,-1.248610595279785,-0.6190322377758462,0.07964718466770575,4.0,2.38,-1.2422416955284112,0.04381376799149898
mobley_9434451,1.4243755848614936,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,4.0,-0.48,-1.2422416955284112,-0.14031714630082565
mobley_4305650,-0.01944184688694249,0.6158008087802718,-0.6190322377758462,-1.1188193082082325,7.0,-3.84,0.14666243218768482,-0.7499187404322327
mobley_3378420,0.02128956428531506,0.49729379954503067,1.6093555139159244,1.706651878987349,0.0,-3.88,0.14666243218768482,0.5182645326830668
mobley_5286200,0.8932101899908991,-1.248610595279785,-0.6190322377758462,0.9999504114775951,4.0,-2.32,-1.2422416955284112,0.1782496620199265
mobley_4371692,-1.818830410424754,1.6504832543873451,1.710633166802252,-1.1188193082082325,5.0,-9.53,1.5198913640691667,-0.1682837373943308
mobley_9794857,0.5994486352966709,-0.016197248193346545,-0.6190322377758462,-1.1188193082082325,8.0,-2.21,0.14666243218768482,-0.3915258241933615
mobley_8764620,-0.8620603891771778,0.9538680758761022,-0.6190322377758462,-1.1188193082082325,5.0,-6.75,0.8109540381806228,-0.7265782020008114
mobley_3686115,-0.07888652775096781,0.4322608782798141,-0.6190322377758462,1.2481208297746098,8.0,-3.28,0.8109540381806228,-0.40967957630668933
mobley_7608435,-0.34267148457820273,0.6913089223637898,-0.6190322377758462,1.5846182246484124,3.0,-2.04,0.8109540381806228,0.37149249822241603
mobley_63712,0.3416379982534471,-0.547952200447866,-0.6190322377758462,-1.1188193082082325,8.0,-3.88,0.14666243218768482,-0.6222677236415278
mobley_3187514,-0.49993607900707987,0.683171482746788,1.6093555139159244,-1.1188193082082325,5.0,-5.53,0.14666243218768482,-0.28924800533711476
mobley_2008055,2.1046397397211583,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,4.0,1.83,-1.2422416955284112,-0.6754673292554885
mobley_9246215,1.1943735323631282,-1.248610595279785,-0.6190322377758462,0.647231961973063,8.0,0.93,-1.2422416955284112,-0.16919492958534715
mobley_6081058,-0.3293930262205535,0.3777406323360011,-0.6190322377758462,1.4357991441266138,8.0,-3.43,0.14666243218768482,0.23264082665290883
mobley_1189457,0.24352947561502944,-1.248610595279785,-0.6190322377758462,0.07964718466770575,5.0,-2.73,0.14666243218768482,0.29341033662300575
mobley_172879,-0.34867692521355,0.4322608782798141,-0.6190322377758462,-1.1188193082082325,5.0,-3.15,0.8109540381806228,1.1177589026648915
mobley_9838013,0.16646016226114402,0.49729379954503067,1.6093555139159244,0.07964718466770575,0.0,-4.43,0.14666243218768482,-0.5765679306767026
mobley_2751110,-0.7777004191139985,1.5139120842860994,1.6093555139159244,0.07964718466770575,5.0,-10.64,1.5198913640691667,-0.5577132614933624
mobley_6973347,-0.4237708901943671,0.6913089223637898,-0.6190322377758462,0.07964718466770575,3.0,-2.94,0.8109540381806228,-0.9956462468372697
mobley_3264884,-0.770980288427049,0.683171482746788,1.6093555139159244,-1.1188193082082325,5.0,-7.47,0.14666243218768482,0.30287271706817637
mobley_7295828,0.035266094803474264,-0.016197248193346545,-0.6190322377758462,0.07964718466770575,5.0,-2.45,0.14666243218768482,-0.20655380941702164
mobley_7573149,-0.39189511069860217,0.6913089223637898,-0.6190322377758462,0.647231961973063,3.0,-2.79,0.8109540381806228,-0.7222184978253325
mobley_632905,-0.8045872609274377,0.6913089223637898,-0.6190322377758462,0.647231961973063,5.0,-4.4,0.8109540381806228,-0.06454801103245766
mobley_7009711,-0.35881260969224754,0.49729379954503067,1.6093555139159244,-1.1188193082082325,5.0,-6.27,0.14666243218768482,0.01342200383575002
mobley_8809274,-0.12853623029547886,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,5.0,-0.25,-1.2422416955284112,0.5015126147097638
mobley_2725802,-0.6812736361633245,0.5001278560648507,-0.6190322377758462,-1.1188193082082325,8.0,-9.8,0.14666243218768482,-0.954081864585519
mobley_4780078,-0.3186764889573093,0.49729379954503067,1.6093555139159244,-1.1188193082082325,5.0,-6.01,0.14666243218768482,0.01342200383575033
mobley_8048190,-1.0200588443190934,1.0878219811991214,1.6093555139159244,-1.1188193082082325,7.0,-9.71,0.14666243218768482,-1.75109466489691
mobley_8118832,-0.18454340284768375,0.49729379954503067,1.6093555139159244,0.07964718466770575,8.0,-5.03,0.14666243218768482,-1.2793073850713914
mobley_4850657,-1.9318116999669583,0.8956330260302584,-0.6190322377758462,-1.1188193082082325,8.0,-4.87,0.8109540381806228,-1.265218951964137
mobley_6911232,0.5506107331614303,-0.016197248193346545,-0.6190322377758462,0.07964718466770575,8.0,-2.1,0.14666243218768482,-0.9372598549052154
mobley_6854178,-0.4118404013422051,0.6913089223637898,-0.6190322377758462,0.647231961973063,3.0,-2.02,0.8109540381806228,-0.9967677141492898
mobley_2837389,-0.15461569382839555,0.3244425152012634,1.6093555139159244,-1.1188193082082325,8.0,-4.78,-1.2422416955284112,-0.683527875560634
mobley_5471704,-0.34425876013691786,0.6913089223637898,-0.6190322377758462,0.9999504114775951,3.0,-2.21,0.8109540381806228,-0.27636514959028224
mobley_8966374,-0.9276325417590954,0.6761419892107041,-0.6190322377758462,-1.1188193082082325,5.0,-5.51,0.8109540381806228,-0.8445145082011408
mobley_1662128,1.5751374474782625,-1.248610595279785,-0.6190322377758462,0.07964718466770575,2.0,1.38,-1.2422416955284112,-0.2856172549144492
mobley_4630641,-0.19307864133160996,0.4322608782798141,-0.6190322377758462,0.9999504114775951,8.0,-4.84,0.8109540381806228,-1.1990523805549425
mobley_1792062,0.7923466521003321,-1.248610595279785,-0.6190322377758462,0.07964718466770575,4.0,-2.33,-1.2422416955284112,-0.14977952674599657
mobley_2143011,1.6335287198290813,-1.248610595279785,-0.6190322377758462,0.07964718466770575,2.0,1.83,-1.2422416955284112,-0.11319165569133591
mobley_8522124,1.117053749939,-1.248610595279785,-0.6190322377758462,1.2481208297746098,8.0,0.71,-1.2422416955284112,0.42062678483030325
mobley_2492140,0.38195756062488656,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,4.0,-1.23,-1.2422416955284112,0.8203597898585205
mobley_3169935,-0.5174871616787541,0.683171482746788,1.6093555139159244,-1.1188193082082325,5.0,-4.91,0.14666243218768482,-0.04744563452414888
mobley_1592519,-0.30788927087059936,0.6913089223637898,-0.6190322377758462,1.4357991441266138,3.0,-2.23,0.8109540381806228,0.09806474921047878
mobley_9913368,0.8856048943672816,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,2.0,-0.78,-1.2422416955284112,-0.038333712613984265
mobley_2859600,0.40544611975959216,-1.248610595279785,-0.6190322377758462,0.07964718466770575,5.0,-1.24,-1.2422416955284112,0.23810797979900725
mobley_5759258,0.024081999553133598,0.49729379954503067,1.6093555139159244,0.9999504114775951,0.0,-4.57,0.14666243218768482,-0.5754464633646824
mobley_1674094,1.1153469463740482,-1.248610595279785,-0.6190322377758462,0.647231961973063,8.0,0.29,-1.2422416955284112,-0.12622871319357126
mobley_3034976,-1.0559106835836032,0.9675982794646889,1.6093555139159244,-1.1188193082082325,3.0,-6.69,0.14666243218768482,-1.3310350648383253
mobley_3761215,0.832617290234676,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,4.0,-0.19,-1.2422416955284112,0.27098099038260137
mobley_4291494,-0.6128694540184676,0.190277080778619,-0.6190322377758462,-1.1188193082082325,5.0,-4.39,0.14666243218768482,-0.1786573100305179
mobley_9979854,-0.6673172505817305,0.49729379954503067,1.6093555139159244,-1.1188193082082325,8.0,-4.2,0.14666243218768482,-0.7432460099257122
mobley_8899867,0.044889174654830576,0.49729379954503067,1.6093555139159244,-1.1188193082082325,6.0,-5.49,0.14666243218768482,-0.748993529899816
mobley_1107178,0.5369650741198186,-1.248610595279785,-0.6190322377758462,-1.1188193082082325,4.0,-0.74,-1.2422416955284112,-0.384516653493235
mobley_8337722,0.19598276207281462,0.49729379954503067,1.6093555139159244,0.07964718466770575,0.0,-3.2,0.14666243218768482,0.3151387657933985
mobley_2484519,0.3970427576749924,-1.248610595279785,-0.6190322377758462,0.07964718466770575,5.0,-1.93,-1.2422416955284112,0.30525583510622006
mobley_2613240,-0.3505680153626935,0.4322608782798141,-0.6190322377758462,0.647231961973063,5.0,-5.33,0.8109540381806228,-0.20052592261491287
mobley_3006808,-0.8408468501925681,0.49729379954503067,1.6093555139159244,-1.1188193082082325,8.0,-4.31,0.14666243218768482,-1.015552291625629
mobley_3144334,-0.3229998870179151,0.49729379954503067,1.6093555139159244,-1.1188193082082325,5.0,-5.91,0.14666243218768482,0.01342200383575002
mobley_8614858,2.1120489196278616,-1.248610595279785,-0.6190322377758462,1.2481208297746098,4.0,2.67,-1.2422416955284112,0.6916714158041981
mobley_4683624,-0.3628911452250221,0.49729379954503067,1.6093555139159244,0.647231961973063,5.0,-5.21,0.14666243218768482,0.2486918275561989
mobley_9015240,1.3736349469589813,-1.248610595279785,-0.6190322377758462,1.5846182246484124,4.0,0.52,-1.2422416955284112,1.2279430660708819
mobley_1728386,-1.2021250487117305,1.0878219811991214,1.6093555139159244,0.07964718466770575,5.0,-11.0,0.14666243218768482,-0.8441780680075346
mobley_4218209,-0.7944897862517344,0.9214881690407476,1.6093555139159244,0.07964718466770575,5.0,-7.48,0.8109540381806228,-0.49939696126830924
mobley_1770205,-1.9626977440718287,1.4681101028218142,-0.6190322377758462,1.4357991441266138,5.0,-10.03,2.1883428309789883,0.006735254987829522
mobley_2864987,0.10682471469000576,0.49729379954503067,1.6093555139159244,0.647231961973063,0.0,-4.39,0.14666243218768482,-0.5765679306767026
mobley_3738859,1.3524038375716856,-1.248610595279785,-0.6190322377758462,0.9999504114775951,4.0,-0.1,-1.2422416955284112,0.4076598190350695
mobley_2279874,-0.532679611158796,0.7307324157060167,-0.6190322377758462,0.9999504114775951,8.0,-4.42,1.2263188595734589,-1.248116575455828
mobley_4883284,-0.5666547474693528,0.683171482746788,1.6093555139159244,-1.1188193082082325,5.0,-5.49,0.14666243218768482,-0.5054248480704183
mobley_8124669,-0.9824682146388911,0.7808697118035544,-0.6190322377758462,1.5846182246484124,5.0,-8.21,0.8109540381806228,0.6989609533323295
mobley_9741965,-0.2801026510269962,2.026282725940973,-0.6190322377758462,1.5846182246484124,8.0,-4.29,2.1883428309789883,-1.2381635530616486
mobley_3682850,-0.1305055605958285,0.3777406323360011,-0.6190322377758462,-1.1188193082082325,1.0,-4.91,0.14666243218768482,-0.329634846911244
mobley_6006813,0.49726246904657745,1.2043599133220428,-0.6190322377758462,0.9999504114775951,7.0,-3.09,1.2263188595734589,-0.6348842309017556
mobley_7157427,1.461205782012546,-1.248610595279785,-0.6190322377758462,1.4357991441266138,4.0,0.29,-1.2422416955284112,0.8451021624299682
mobley_5690766,1.273407095327574,-1.248610595279785,-0.6190322377758462,0.9999504114775951,8.0,1.01,-1.2422416955284112,0.1042328194265901
